-3.7416060649775318e-07,5.1285093149999739e-07,-4.2303940972487908e-07,9.9483877136208321e-08,-4.8096069349412574e-07,2.8964409466425423e-06,4.9761928266889299e-07,2.2837572111189530e-11,3.2096707514028822e-09,2.6393109919808921e-09,-5.5042329449861427e-07,3.2045605280472955e-07,-5.5902984286149149e-07,-3.9141002616815967e-07,-5.4695584594810498e-07,-5.2585806997740292e-07,-2.0096292685511941e-10,5.9967690535511764e-12,-3.3640494621067774e-06,4.6553350330214016e-07,3.8666170959489321e-12,8.4116157950120396e-07,-9.4985850296325225e-08,-3.6065091535419924e-07,-2.0145126455872742e-08,1.5349355919624941e-07,8.1659942452461109e-07,1.3100676987676252e-08,-7.7067423262633383e-05,2.4107282836638433e-10,1.0104876935201901e-08,-1.6082513099036078e-09,-4.8740173497208161e-07,-5.4662382353853900e-07,2.0192150902709205e-12,-7.4915624281857163e-07,5.2558506158373319e-11,-5.9966873777739238e-07,1.1204685961274663e-06,6.7934871061936519e-09,5.0870357926058318e-10,1.1185515014222602e-10,-5.7115369145321893e-07,6.5242704572199273e-09,2.8766517061740160e-06,-1.2193499543400321e-09,-2.7138384872671395e-09,-4.0209101825894322e-08,-5.7752873772187741e-07,1.1756282219721470e-05,-3.5594912333181128e-05,-6.5201606957998592e-07,-5.4462947218780755e-07,-7.6447611263574800e-07,-3.4389845637861072e-08,-1.3639086660077737e-07,-4.9149598169151432e-08,5.2555897411821206e-08,2.2982035261520650e-06,-1.6438377770100487e-07,1.6425026616584404e-10,-5.2282365459177527e-07,2.6608947933937088e-08,-3.5262735309515847e-07
-8.0718973549664952e-06,8.7854386947583407e-06,8.0751317454996752e-07,7.0905633720030892e-07,-2.5657654987298883e-06,1.7676531349763991e-09,9.8979799076914787e-06,-6.8636713876912836e-06,1.5215267922030762e-05,7.9593678492528852e-07,-8.0609579526935704e-06,1.1872450158989523e-05,-9.5964978754636832e-06,-8.5920082710799761e-06,-4.4744133447238710e-06,-8.1922717072302476e-06,1.3178027558069516e-09,7.7808687271030408e-10,-4.9214303743383425e-09,-8.1921386341221591e-11,-4.5807824200494451e-10,-3.3926482956303516e-08,1.8830546011372462e-09,-7.9059509516810067e-06,-9.7499241746845655e-07,2.3087427507562097e-06,7.4618263170123100e-05,1.1546241296400694e-07,1.4336535514303250e-07,6.5324300635438703e-08,-3.5329969705344411e-06,1.2810187399736606e-07,-6.4695996115915477e-06,2.3121566883332889e-09,4.2215808626622220e-10,-1.1559322943277550e-10,-2.2769975771552708e-07,-8.5359943113871850e-06,-4.5309676011129341e-07,-2.5237859517801553e-06,2.9852191119061899e-07,1.2534885351911385e-09,4.5175047489465214e-06,1.0171682940374183e-11,4.6868561184965074e-05,-6.9459872520383215e-08,1.4070049569880894e-09,9.9245394125091480e-09,-1.0989824659191072e-05,3.0903599679277249e-09,-4.6169684964070257e-08,-2.2657732188235968e-06,-9.0973271653638221e-06,-8.2686510722851381e-06,8.4116509242448956e-06,-6.1007519036593294e-09,-2.3623211026224666e-11,-7.2431038944387183e-09,-3.4790881286994590e-09,-4.4178868847666308e-06,4.2992298610045054e-09,-1.0310954166925512e-05,-5.4999959502310958e-06,5.3309207048712892e-10
-1.4451711649599019e-07,1.4857555186154059e-07,2.5553304112690967e-06,1.8785518477670848e-05,-1.4545844351232518e-07,2.7674575964198311e-09,-1.0181435072809109e-06,-1.1492049534211901e-09,5.8908473874907941e-05,6.1718225197182619e-08,-1.7970191379390599e-07,1.3805069443151297e-07,-2.1850087250641081e-07,-1.2905384494388272e-07,-1.5414700271776383e-07,-1.6412137426868867e-07,-3.1760474250575044e-09,-7.9127130447886884e-07,-1.5167789513270691e-07,-2.5163730242638849e-05,3.4014007610494446e-08,2.5246640888987315e-10,1.9970514131273376e-07,-1.4034495166015404e-07,7.7155020150598830e-09,-2.4290011424454860e-07,-1.7915597709361464e-05,-5.1475508371368051e-05,1.5266191439877730e-06,-1.4439336393223812e-09,2.3209962840553544e-09,5.5976751012210002e-11,-4.6671284508192912e-06,7.8024200433901569e-08,-4.0325124928131117e-07,2.0946856693626614e-07,-1.4618831301049795e-07,-2.1114477988248836e-07,-2.8267410634441603e-09,6.8440778704825789e-05,1.9405570128583349e-06,1.6619519271898753e-07,-3.4833888662433310e-08,4.0992977901055383e-09,5.8865055052592652e-09,-7.7932924114065827e-08,2.5867444719551713e-07,2.3912675225362667e-14,7.1931373213374172e-07,-2.0309184378675127e-07,1.0369270597720970e-07,-1.1452236492459633e-07,-1.9300928499887959e-07,-1.6524619184110634e-07,-2.2350428707795800e-07,-5.3221860696339718e-08,-3.1714473269772725e-09,-1.0290777652244287e-07,-1.0151777132705320e-05,-1.5357272786786780e-07,-7.1836166171124205e-07,-1.8181781058501656e-07,1.2487268028415696e-14,2.4449722332064994e-05
-1.5392652130685747e-05,1.4999557606643066e-05,5.2979718390133712e-09,1.2040892727327446e-09,-1.2730542948702350e-05,2.4078335627564229e-06,1.6377913198084570e-05,-2.1169200863369042e-06,1.1784427442762535e-06,-1.3814548083246336e-07,-1.5019732018117793e-05,1.4340032066684216e-05,-1.5482421076740138e-05,-1.8973341866512783e-05,-2.8339254640741274e-05,-1.4819481293670833e-05,-4.8014960896125558e-08,1.2472727295431696e-09,-1.6790618895257126e-10,-1.7829279719272506e-10,1.5063060391021232e-12,2.6454426915734075e-06,-1.7191803635796532e-05,-1.2806391168851405e-05,-1.8872617602028186e-07,-4.6058539737714455e-06,5.3607498557539657e-05,1.2914169928990304e-06,8.1760358483506934e-09,1.2512679781195857e-10,6.9863415319559863e-07,9.2848513304488733e-06,6.4067783966947900e-08,9.2600919288088335e-07,1.3444874380486027e-10,9.2184350819479732e-08,-3.2441710118291667e-07,-1.5526311472058296e-05,-3.0394828627322568e-06,8.7939479271881282e-06,1.6909416444832459e-06,-2.9192967487823296e-11,3.7041994801256806e-05,1.4555759375589616e-10,3.3925149182323366e-05,-6.7408105763888670e-09,-4.7505182010354474e-06,5.2802442951360717e-07,-1.7734515495249070e-05,-7.3694522143341601e-05,3.9754061731400725e-07,8.0544414231553674e-06,-1.5629728295607492e-05,-1.5024885215098038e-05,1.1201096938862065e-08,-2.4496722428324347e-09,-2.5932424208008342e-08,-7.1044814831111580e-07,2.1018944806883155e-08,8.2331771409371868e-06,-5.7920692597690504e-06,-1.3779775144939777e-05,3.4521275438237353e-07,3.4301672613423762e-11
-2.5695388217172876e-07,1.3652682184783771e-07,2.9433027748382301e-07,7.2301964415544262e-10,-1.7892736536850862e-07,-2.7829027970938114e-09,4.4248303311178461e-05,1.5551768228760920e-06,-8.5469320509901081e-10,-6.3515557258142508e-08,-2.1599880994926934e-07,1.6627097920718370e-07,-3.6162080618851178e-07,-2.9800821721437387e-07,-1.8714911220740760e-07,-1.7389241691034840e-07,1.1121884199383203e-05,6.4253197207264634e-10,1.2611813815510686e-09,2.8007377750327578e-07,-3.0554616614608676e-09,-2.4905555395804413e-10,1.8886617908719927e-05,-1.6035714622830710e-07,1.1766147167691088e-07,9.4175991449674257e-09,6.6204449922224740e-08,6.6393897324434903e-11,-7.2714651651040185e-06,-1.0194217692216512e-09,2.6292653387827158e-07,4.1990506360889412e-06,-5.3455267334356904e-05,6.7307281970130362e-10,4.8664094975947592e-10,-1.4437135178013705e-05,-9.0529228558011710e-09,-4.6783856078036479e-07,8.6313556302286543e-10,1.2683858585660346e-06,2.2312901819532271e-06,-1.2612343880391563e-07,-2.1560421714639233e-07,-4.4924921560607345e-09,8.3287143848309597e-10,-2.5340174403254423e-10,-1.0084044710367834e-08,-1.2883647038108847e-08,-4.2303934606024995e-05,-1.6908172639773511e-08,4.7355948481708765e-05,-1.4939234915800625e-07,-2.6280784481969022e-07,-2.0461621375034156e-07,5.1840480352893792e-08,2.3004304239293560e-06,-8.1690159277059138e-06,3.0663923098472878e-06,1.4876218035198008e-09,-1.4859591601634747e-07,-7.2052086519391878e-12,-2.4035227852436947e-07,-3.1827562807507093e-10,1.1877345968969166e-06
6.8443206657775590e-08,-8.7483844254165888e-05,4.0315697447113052e-08,-1.1642068784567527e-05,-1.9629959524536389e-07,2.4951996238087304e-06,1.5115513233467937e-03,4.6240220399340615e-06,-9.0519264972499514e-08,2.0451111026886792e-07,6.7562214098870754e-05,1.3021600864249194e-07,8.9460882009007037e-05,9.6102780844375957e-07,-2.0024521063533030e-07,3.4491647966206074e-05,-1.5429153066293111e-08,-3.1168545522319846e-09,-3.6144078841005012e-09,5.7318297876918223e-06,4.1856139887386234e-07,-1.3894350558985025e-08,2.0214627056702739e-06,5.1779963428089104e-08,3.1012898915605547e-08,-7.9412042396143079e-05,-2.9313683626241982e-05,-2.3528978942977119e-07,-4.9914879127754830e-06,1.5358034288759370e-10,-7.0795838837511837e-05,1.3995935432831175e-06,4.1769310232808721e-10,5.8842442740569822e-07,-3.0109399631328415e-06,6.0857230171039445e-14,-3.6038709794183887e-09,7.8306788054760545e-05,2.5658359845692758e-06,-4.2945491607326858e-10,-2.6117473680642433e-05,1.5497349522775039e-05,-1.6200371533159341e-07,7.4592037435650127e-07,4.6534514694940299e-06,1.7388735784606979e-08,8.2229576946701854e-05,-6.1379096223390661e-06,-1.3925044331699610e-03,-6.8594727054005489e-06,2.1772650349305422e-10,-1.5695142963068065e-07,9.3063994427211583e-05,-2.1155307194931083e-07,4.0602657347399429e-10,3.6381559311848832e-06,2.4252079294448392e-13,-8.3423209673583187e-08,-2.8950809792149812e-05,-1.0035398645413807e-07,1.9884078028553631e-06,1.8666898540686816e-05,4.1098164729191922e-06,5.4565871820955181e-09
-6.8563899731088895e-06,7.7119730121921748e-06,-4.8107615668868675e-09,9.9962619515281403e-07,-4.9885757107404061e-06,-2.2687709133606404e-06,7.9986202763393521e-06,2.3984336738891443e-10,-3.2146184025805269e-07,-8.1104080891236663e-06,-6.6939842326974031e-06,6.8217327680031303e-06,-8.4512712419382297e-06,-7.1085160016082227e-06,-7.7321383287198842e-06,-6.2313592934515327e-06,1.3291203686094377e-05,2.6082147996930871e-08,1.8867439939640462e-04,2.9366442610978538e-10,2.0786887944268528e-06,2.7397982194088399e-05,5.5501665485735430e-09,-6.4478617787244730e-06,5.5175208846236501e-10,1.4615719123867166e-07,6.0783095223726491e-10,-3.4939947113343806e-07,-7.4471099651418626e-06,6.6919554342348420e-09,-6.8673102759930771e-08,2.7232840693613980e-06,-1.0957507790010368e-08,2.1820902862401681e-09,-2.3514523661560816e-09,-3.4881906252337558e-09,1.2953678378835320e-06,-6.8836720856779721e-06,2.4827360789458908e-07,3.6560413718689233e-07,9.9474327726056799e-06,-4.5850817587123061e-10,4.7470393838011660e-06,1.4204656508809421e-06,3.9271733839996159e-05,-3.8045744332748654e-09,2.0084287825739011e-05,-1.0853455023607239e-08,-8.8422702901880257e-06,4.4612398220067462e-09,-1.2050331861246377e-06,1.2675081961788237e-07,-8.0416994023835286e-06,-1.0398994163551833e-05,2.5110074375334079e-07,-2.3997792595764622e-05,1.2718608388695429e-08,-1.4319395995698869e-04,-1.2364372992124117e-07,-6.5707263274816796e-07,-6.2974980785668322e-10,-8.7718854047125205e-06,9.7498076279123325e-10,1.1357351468177512e-06
-9.3306007329374552e-06,6.0844017752970103e-06,2.7879174524514383e-08,-1.7074167999453493e-06,4.7276535042328760e-07,8.4648821285782105e-10,7.5117354754183907e-06,-8.1280368249281310e-06,-1.4847553302388405e-06,4.7910398279782385e-05,-7.1387585194315761e-06,6.3745446823304519e-06,-6.4310670495615341e-06,-8.9259810920339078e-06,-5.5418918236682657e-06,-7.2372340582660399e-06,2.7685548298350682e-10,-1.1734030636034731e-08,2.4303574264195049e-07,-3.5158820299585614e-11,-6.6406009864294901e-06,1.5517204188242317e-10,9.9628705285681463e-10,-1.0282724360877182e-05,-2.2446499770012451e-07,1.1660429777293757e-07,-9.5206171835116038e-09,-4.5658379121960024e-07,-2.0850027794949710e-05,-1.8997390327513131e-08,1.8204667640020489e-06,1.9308206422596896e-10,-3.4479043620194716e-08,2.0441784727154300e-06,3.8392882623083935e-11,-2.8572804922077921e-07,-3.6234647268429399e-05,-7.3641267590573989e-06,2.1976243047561184e-09,-4.4368953240336850e-06,8.3674621009777184e-07,-1.7877670188681805e-07,-1.3316001059138216e-05,1.4792603808544413e-09,-6.0689309133721281e-10,1.1988500045845285e-04,2.8506488836121946e-10,1.0409550668555312e-05,-8.3573613665066659e-06,3.4449312806827947e-06,-3.5159346225555055e-06,-8.4432012954493985e-06,-6.3008683355292305e-06,-2.6272991817677394e-06,-6.6411902643892518e-09,-1.5573216387565481e-06,-8.9684948356705263e-10,-1.0540687071625143e-05,5.6579535501199985e-10,-4.4001404603477567e-05,-1.8048267520498484e-06,-6.5599374465818983e-06,1.8361634435137830e-09,2.6580968537359695e-09
-1.0712077482821769e-06,1.0747151009127265e-06,1.4343645204917266e-07,2.2359699869411997e-06,-9.4275077344718738e-07,3.8648695355192331e-10,6.1230565506775747e-07,1.5204943082380851e-08,8.1109752247954248e-10,-9.2994559963699430e-07,-1.1602293170653866e-06,9.4267034000949934e-07,-1.3298849808052182e-06,-1.1113993423350621e-06,-9.0500736860121833e-07,-1.0690004046409740e-06,2.5053992658286006e-07,-7.1812356061684568e-09,1.3172539448103038e-11,7.0113529204718361e-08,-2.0631765185186168e-09,1.1584921821850003e-06,5.3763833420816809e-06,-9.5332893579325173e-07,-1.7141019714728145e-09,5.5256816722248914e-07,2.3932694602990523e-05,-4.2293930846426520e-07,-7.2693670517764986e-05,1.4557452132635262e-08,1.1683083357638679e-05,-4.9305621807604894e-09,1.2115719982830342e-06,-3.8340516766766086e-05,7.8516707024967047e-13,-1.3412576663540676e-05,-3.6910904888109997e-10,-1.1177595524713979e-06,-3.9582380395586370e-07,7.1039443128029234e-07,1.8441172642269521e-06,-8.6688087264086278e-11,-8.3071483913954580e-07,-5.9515136854315642e-06,-7.8978767970028230e-10,1.0239578841719776e-04,-2.1899999591568076e-09,-4.5704138251778659e-09,-1.3281984365676180e-06,1.3974313333164901e-04,-6.2995532061904669e-05,-9.7676229415810667e-07,-1.2475180710680434e-06,-8.8002457232505549e-07,6.6216507548233494e-06,-1.3409058308155863e-09,6.1507315907149973e-10,2.5306409412451103e-08,2.0354646039777435e-06,-1.0654426887413138e-06,1.1282662581990621e-09,-1.2304863048484549e-06,7.3207900852523267e-10,1.3992913494575987e-09
-2.2396878193831071e-05,7.1428650699090213e-05,4.4894293838027011e-10,-6.7065116127196234e-08,-1.3164903066353872e-05,-3.6890138289891183e-05,4.7035951865836978e-05,-5.7683169352173991e-09,-1.1274366897850996e-06,-2.5178002260872745e-07,-4.2597403080435470e-05,-3.8452672015409917e-06,-6.6567081375978887e-05,-5.9750746004283428e-06,-3.9456241211155429e-05,-2.2974127205088735e-05,1.7738400970301882e-08,4.7582329898432363e-07,5.6157218750740867e-06,1.1900007024223669e-07,1.1075664588133805e-05,-3.1158979254541919e-06,-1.5996437952026099e-08,-3.0045086532481946e-05,4.0223540054284967e-06,1.8108336371369660e-04,-5.8047817219630815e-07,1.9363437520070192e-09,3.0286667618284469e-10,-3.0868663181138345e-10,2.9638828280553753e-08,-4.6026643758523278e-06,-1.9948147667037119e-07,8.2187268102273947e-10,-7.4273742711739033e-10,-3.1335794403730688e-08,-2.8314994438005670e-07,-5.0213893700856715e-05,-9.1906668941987846e-09,-2.2658846887679829e-07,8.9050132601187215e-08,8.3446238807738382e-10,1.8649796402314678e-05,8.0978225014405325e-07,4.7792487748665735e-05,-2.8088404491199981e-08,4.1793265381784295e-07,-7.7730866188119307e-10,-4.8409950977656990e-05,3.5888679121853784e-06,1.6642142099954071e-06,-1.4189007924869657e-04,-7.1603397373110056e-05,-1.9789049474638887e-05,-1.5149360876876017e-08,3.1266228717186095e-08,9.8976764284497420e-12,-7.6489459210904442e-10,4.5992891273272107e-07,4.3883970647584647e-05,-5.7882774854078889e-05,-4.7132867621257901e-05,5.1101039844070328e-07,-1.1406704913952126e-08
