8.1576682908757192e-11,1.4638364518759772e-05,9.7737956821219996e-06,1.6926152966334485e-05,8.8447493908461183e-05,-1.0915887105511501e-04,5.6960136134875938e-05,-3.5233555536251515e-05,2.0770305127371103e-05,4.3476582504808903e-05,3.5478092286211904e-07,1.7721762560540810e-05,3.0773881007917225e-06,-2.7591966045292793e-06,3.8546611904166639e-05,-3.3130927477031946e-06
2.1944310901744757e-06,1.3477627933025360e-01,-7.5546547304838896e-04,-5.3750820457935333e-02,1.7721009498927742e-05,-7.6229482889175415e-02,1.1882813274860382e-01,-1.5692791342735291e-01,3.3132251352071762e-02,-7.3115083978336770e-06,2.3946580829381503e-11,8.3866424858570099e-02,-9.5846869051456451e-02,-2.4935408146120608e-04,6.2785468995571136e-02,-3.4984599798917770e-02
-6.0412639868445694e-05,1.2760254321619868e-05,6.5853228079504333e-06,3.4064119972754270e-05,1.1031110261683352e-05,-5.4010284657124430e-05,6.4084153564181179e-05,-6.1916158301755786e-05,3.3683820220176131e-05,2.2183863634950285e-09,-6.7890226773670292e-10,1.7040343664120883e-05,3.7674541090382263e-05,5.1949900807812810e-06,1.0384878260083497e-04,1.6646548829157837e-05
4.1963932329025511e-11,1.6587757272645831e-05,1.5283378161257133e-05,4.9416506954003125e-05,4.1363314267073292e-06,-9.6123847470153123e-05,6.2935912865214050e-05,-3.8886068068677559e-05,2.7393827622290701e-05,2.9103415499776020e-07,-7.2297007790156353e-13,1.8992821424035355e-05,1.3017710443818942e-05,4.1182893255609088e-06,6.9366084062494338e-05,-4.3491309043020010e-07
-1.8068203644361347e-07,-1.4617116903536953e-06,2.0099771063541993e-05,-4.6830382416374050e-07,-2.7997488771802637e-08,-2.8716656288452214e-06,-2.2332442313199863e-06,-1.1989496897513163e-06,2.6929023988486733e-07,6.2689960032003000e-06,1.4597489883527714e-12,-3.2158641261048615e-07,-3.4347795008216053e-06,2.8086968086427078e-05,-4.7298792082983709e-07,-2.1557243599090725e-06
-6.1584841393180767e-11,-2.3942811822053045e-06,-1.9990005966974422e-05,-6.5697458921931684e-05,3.4443994323396510e-09,-1.1404143151594326e-05,5.7420456869294867e-06,-6.9260113377822563e-06,-5.6307562772417441e-06,-7.9475581671317741e-10,1.4972458828310664e-09,4.5443789531418588e-07,-1.1572722542041447e-05,-4.2503584154474083e-06,6.6944987338501960e-05,-3.5504676816344727e-06
1.4071285932004685e-06,2.1850346456631087e-05,3.3668313790258253e-06,-2.4596702132839710e-05,8.2424547187542885e-09,-4.5045740989735350e-05,2.0057903384440579e-05,1.6338019122486003e-05,6.5060398810601328e-06,1.7485636760738998e-07,2.8376996932810705e-12,-2.8336226023384370e-06,-2.7820304239867255e-05,-1.1427276149333920e-05,-1.9618944861576892e-05,-5.0685007408901583e-06
3.0864011932862923e-05,1.5018369595054537e-05,8.7794987848610617e-06,2.2165824702824466e-05,-3.6533629454993388e-09,-1.0070434655062854e-04,5.3369793022284284e-05,-3.0812032491667196e-05,1.6416455764556304e-05,8.2485158259260061e-08,6.2316125593042671e-08,1.7232792743016034e-05,9.5544492069166154e-06,3.1624724215362221e-05,4.2024188587674871e-05,-1.9181352399755269e-06
-8.1137113738805056e-05,2.1981486678123474e-01,-4.8305772361345589e-04,-8.7217964231967926e-02,2.7712900191545486e-05,-1.2391027063131332e-01,1.9325724244117737e-01,-2.5472763180732727e-01,5.3652442991733551e-02,1.2145765140303411e-06,9.3642323062415045e-11,1.3648281991481781e-01,-1.5608890354633331e-01,-2.8947426471859217e-04,1.0199408233165741e-01,-5.7039223611354828e-02
9.8697870271280408e-05,6.0744871007045731e-05,-1.6017364032450132e-05,-5.1430220082693268e-06,2.0383477128405048e-09,-1.0878431930905208e-04,2.9675175028387457e-05,-5.4524766710528638e-06,1.6237640011240728e-05,1.7497804094546154e-08,8.5128761678765485e-12,1.7062920960597694e-05,-2.3412176233250648e-05,-2.9522921067837160e-06,1.4670033124275506e-05,-2.9040666049695574e-05
2.0622632291633636e-05,5.3119059884920716e-05,1.6495241652592085e-05,1.7955992007046007e-05,-2.3187681108538527e-07,-1.0493269655853510e-04,4.6979650505818427e-05,-1.4902754628565162e-05,1.6425161447841674e-05,2.2261614503804594e-05,-9.8939693243815796e-12,1.7656533600529656e-05,-7.5535026553552598e-06,8.6533655121456832e-06,2.6082700060214847e-05,-2.2148178686620668e-06
-5.8591410834196722e-07,1.9519202411174774e-01,-1.6450893599539995e-04,-7.7392026782035828e-02,2.8141927032265812e-05,-1.0993943363428116e-01,1.7154219746589661e-01,-2.2602891921997070e-01,4.7631882131099701e-02,7.0184742071432993e-06,7.8561365746132594e-11,1.2107439339160919e-01,-1.3851167261600494e-01,-3.2800805638544261e-04,9.0428724884986877e-02,-5.0550285726785660e-02
-7.5349544204073027e-06,-5.0591461331350729e-06,-2.2124490897112992e-06,-3.5902565286960453e-05,-1.0050315779608354e-07,-3.3784999686758965e-05,-2.2345551769831218e-05,2.1953554096398875e-05,-7.3482997322571464e-06,1.9772038285736926e-05,1.6131307347677648e-06,-2.2030946638551541e-05,-2.0047682482982054e-06,-2.0379484340082854e-05,3.9528085835627280e-06,-1.1982756404904649e-05
3.4337155341290782e-10,1.0251648835390981e-10,1.2231166600373822e-11,1.8593335204819539e-10,-3.6274272474656755e-10,1.2979178842797978e-10,8.4432350000440692e-11,7.5838189894650299e-11,7.3795455857172954e-11,-7.8250732258311473e-06,-7.3760889463362851e-19,1.2257694859130197e-10,1.2866792353793954e-10,-3.7902528338129571e-12,1.8818775704421142e-10,5.6170477991113188e-11
4.0533257306130110e-11,2.7510000109032262e-06,-2.5738486897353141e-08,-3.1232286801241571e-06,1.4766762888029916e-06,-7.8073549047985580e-07,6.2616413742944133e-07,3.1091785785974935e-06,4.7486082621617243e-07,-6.4831397139641922e-08,5.1800281653413549e-05,3.0809164854872506e-06,4.7690814426459838e-06,2.6928713850793429e-05,-3.0499963941110764e-06,-7.4585418587957975e-06
-1.4753907453268766e-04,-2.9126253724098206e-01,-3.6987272324040532e-04,1.1795174330472946e-01,2.8740272682625800e-05,1.6778928041458130e-01,-2.5545507669448853e-01,3.4086599946022034e-01,-7.1810133755207062e-02,-2.0810844034713227e-06,7.1181144312149058e-11,-1.8211632966995239e-01,2.1154403686523438e-01,-2.7148128720000386e-04,-1.3651007413864136e-01,7.8459791839122772e-02
-3.2527020721317967e-06,2.7789068222045898e-01,-6.8945501698181033e-04,-1.0957575589418411e-01,1.7351943824905902e-05,-1.5587157011032104e-01,2.4405151605606079e-01,-3.2142829895019531e-01,6.7380234599113464e-02,-6.2661174524691887e-06,7.2375119786194375e-11,1.7213718593120575e-01,-1.9655439257621765e-01,-2.6439657085575163e-04,1.2850832939147949e-01,-7.1740023791790009e-02
3.3457613568543820e-08,8.8709748524706811e-06,1.1416168490541168e-05,-4.3528005335247144e-05,1.1017684300895780e-04,-2.0441975721041672e-05,7.3286937549710274e-06,-2.4048340492299758e-05,-4.5572978706331924e-06,6.4456544350832701e-05,4.4287244094221023e-08,9.4080041890265420e-06,-2.7741143640014343e-06,3.7997938306943979e-06,7.7237418736331165e-05,-3.8486114135594107e-06
-1.9698520191013813e-05,1.1193746104254387e-05,2.0985410174034769e-06,3.1331692298408598e-05,1.5926460150694766e-08,-4.3459243897814304e-05,7.7414752013282850e-06,-3.5116980143357068e-05,-1.2466580301406793e-05,-7.8658229085704079e-07,-1.2922508549340073e-11,8.5067358668311499e-06,-3.3315409382339567e-06,5.7836118685372639e-06,3.5754466807702556e-05,2.3998971300898120e-05
-7.8813900472596288e-06,-1.0625626600813121e-06,-6.5847189034684561e-07,2.5508406906737946e-05,1.8704460558183200e-07,-1.4109218682278879e-05,1.1694712156895548e-05,9.2781465355074033e-06,-6.9131092459429055e-06,2.4336026527294052e-09,-2.0213386520140375e-10,1.2175714800832793e-05,-1.9002560293301940e-05,-1.2618760592886247e-05,-4.9642530939308926e-06,-8.0287652963306755e-05
-5.2025825425516814e-07,2.3760078847408295e-01,-4.2213714914396405e-04,-9.3893401324748993e-02,2.9595234082080424e-05,-1.3348731398582458e-01,2.0871599018573761e-01,-2.7490347623825073e-01,5.7756140828132629e-02,3.9484175431425683e-06,1.1209861511263242e-10,1.4725416898727417e-01,-1.6826951503753662e-01,-2.9469240689650178e-04,1.0994595289230347e-01,-6.1417195945978165e-02
-8.7539945070602698e-07,-1.7722608149051666e-01,3.1957140890881419e-04,7.1177065372467041e-02,1.0553559150139336e-05,1.0147066414356232e-01,-1.5528514981269836e-01,2.0721182227134705e-01,-4.3495785444974899e-02,1.8866746813728241e-06,-1.2690600306730637e-11,-1.1063475906848907e-01,1.2811565399169922e-01,-3.5343569470569491e-04,-8.2936473190784454e-02,4.7516733407974243e-02
