0.193217	1.132648	0.265443	-0.515694	-0.859895	0.686685	-0.886271	-0.830030	0.580245	-1.380989	0.246769	0.694050	-0.271613	-0.370084	-1.208536	-0.000150	-0.237918	-0.008729	-0.351932	-0.754070	
-1.104971	-0.900721	0.864938	1.393988	0.792733	0.669278	0.737925	-1.602344	0.635926	-1.177375	-1.080260	1.223274	-1.101690	-1.352526	0.465119	-0.240458	1.303475	-0.018486	0.207300	1.733868	
-0.340759	-0.068298	0.076628	-0.444691	-0.220920	-0.255551	-0.802841	0.605643	0.416011	-0.977585	-1.846673	-0.461754	0.153297	-0.099552	0.207621	-0.041241	-1.372559	-0.212111	-0.127411	0.289367	
0.206941	-0.923312	0.860714	-1.422379	-0.585765	0.378811	1.283284	0.394308	-0.004593	0.593494	-0.699528	-0.787650	-0.914426	-0.824387	1.666566	0.132622	-0.981519	-2.302367	0.983530	0.336826	
-0.446387	1.516555	1.098446	0.620281	-0.655002	-0.298121	-0.854273	-1.657527	0.018909	-1.040840	1.290628	0.906957	0.775967	0.090849	0.221198	-0.037976	0.968210	1.755934	-0.360287	-0.162043	
-0.186384	1.849157	-1.340571	0.083752	-1.386628	-0.165240	-1.091809	-1.043497	-0.297415	-0.636768	1.214199	1.584565	-0.030599	-0.219238	0.497304	0.235700	0.868084	-0.038203	-0.036757	-0.587659	
-1.469811	-0.461520	0.355312	0.238001	1.215326	-0.340486	-0.804612	1.711803	-0.115050	0.689443	0.891748	1.388477	0.572603	0.099747	0.220422	-0.088698	-0.301114	-0.243252	-0.421155	-0.745875	
-0.698680	1.128111	1.037740	0.281031	1.167480	1.047078	-1.102091	0.212610	0.914400	0.731035	0.890722	0.235697	-0.197334	0.698380	0.036334	0.433158	-0.627738	0.961219	0.995391	-2.329615	
1.224228	-1.075184	-0.214295	-1.418545	0.721114	-0.556229	0.334061	1.213702	1.466834	-0.705835	0.465219	0.337098	1.774283	0.671174	0.072983	0.377797	-0.303564	0.431280	-0.171864	1.200003	
0.828624	-0.347528	-1.357453	1.001311	0.334603	-0.146812	-0.489921	-0.370625	0.610872	0.364600	0.154270	0.023291	0.469520	-0.610721	-0.564667	0.903947	-1.549979	0.189166	-0.563227	-0.658820	
-1.130257	0.431702	0.291371	1.008331	-0.250895	-0.703197	0.303892	-0.511687	-0.132954	-0.794989	0.949577	-0.137154	1.495661	1.116114	-0.322622	0.357701	0.254755	0.061237	1.278115	1.295878	
0.330128	0.521669	-0.184473	-0.735672	-0.351609	-0.095509	0.306723	0.324127	-0.247053	1.140679	-1.231986	-1.203664	-1.041076	-0.932822	0.897721	-2.246937	0.440311	-1.142223	1.490066	-0.904115	
1.669528	-0.864184	-0.408309	-0.261149	0.220296	0.950345	-0.698431	0.203897	-0.513660	-0.942851	0.169454	-0.026735	-0.937968	-1.332763	-0.088716	0.456889	-2.059808	-0.114009	-0.750262	-0.231626	
-0.226930	-0.985174	0.890070	0.114404	-0.373010	1.081014	-0.883467	0.402610	-0.533966	-0.649787	-1.188217	0.560450	0.044292	1.002557	0.027169	0.052452	-1.107546	0.090768	0.187201	1.134365	
-0.323073	-0.903608	-0.446987	-1.957224	0.734932	-0.367131	0.142669	1.158585	-0.719819	-1.818973	0.286714	-0.383043	-1.753051	-0.129309	0.322642	1.594471	0.131504	1.421624	1.944151	0.262276	
0.189491	-0.519785	-0.787437	-0.030194	-0.299946	-0.760480	1.582951	0.344751	1.070863	0.136102	-1.394093	-0.026578	1.342460	-0.910057	-0.351720	-1.938003	-0.872589	-0.685222	0.823061	0.206939	
1.572226	0.522244	1.789593	-0.140478	-0.001639	-0.877613	-1.382334	0.121632	-0.308592	-0.161098	-1.771789	0.876069	0.669441	-0.315817	-0.350162	0.001166	0.331104	-1.131840	-1.360997	-0.161970	
-0.951591	1.042761	0.786721	-0.197993	-0.001082	0.541470	-1.276980	0.316469	0.276575	0.885393	1.316632	1.351742	0.486877	0.164734	0.056360	-0.100967	1.271398	0.019791	0.216050	0.987594	
-0.241991	-0.846334	-0.556211	-0.466241	0.859583	-0.431557	0.709880	0.367297	0.107811	-0.253903	-0.376961	0.139550	-1.386455	0.045738	1.810017	-1.036983	-0.112597	-0.246116	-1.065968	0.255292	
1.556889	0.330002	-0.443773	0.152863	-0.922592	-0.315464	1.209348	-1.633754	1.197845	-0.554481	-1.200228	-0.574141	-0.354585	-0.031681	-0.111724	0.844342	-0.071193	0.443240	-0.029700	0.215833	
