0.006422	0.686661	-0.360062	-0.783786	-0.334208	0.037197	-0.382943	0.488420	-0.583491	-0.051433	-0.063263	0.258674	1.219575	-0.242285	-0.205995	0.473486	0.672206	0.784870	-0.307585	0.086914	
-0.980872	0.082943	0.369391	0.121010	-0.189846	-0.499451	0.608784	0.325858	-0.069503	-0.177070	0.012724	0.155130	-0.076269	0.458448	0.428448	-0.684209	-0.139525	-0.256562	-1.225064	-0.115827	
0.767400	1.079026	-0.044529	-0.358398	-0.283977	0.689914	-0.250663	-0.503137	-0.683747	-0.102391	-0.691855	-1.317220	-0.085898	-0.129026	-0.097783	-0.899651	0.199377	0.444064	0.091192	0.380494	
-0.054605	-0.070716	-0.012748	0.330839	-0.152025	0.115816	0.009695	0.032900	0.191877	-0.136745	-0.153080	-0.157348	-1.471340	0.249846	0.498878	0.197569	0.138616	0.308109	-0.204837	0.178059	
0.953639	0.083268	0.098168	0.741389	0.624621	0.883292	0.126703	-0.177317	0.615770	-0.122009	-0.079969	-0.017208	-0.165626	0.497678	0.465844	0.368682	-0.010424	-0.881348	-0.689039	0.568552	
0.999254	-0.468686	-0.156817	-0.601093	0.429113	0.794562	0.248376	0.030070	-0.648427	0.296953	0.234207	0.831006	1.010071	-0.600808	-0.369193	-0.133024	-0.072292	-0.006292	0.001886	0.831261	
-0.032523	0.589894	-0.557410	-0.147261	0.740362	0.011127	1.178876	-0.537569	0.490286	-0.248266	-0.355036	0.068793	-0.824169	0.130075	-0.029786	-0.239657	0.916706	0.170333	0.713913	0.222067	
-0.184565	0.859233	-0.096176	0.342635	0.000353	-0.231739	-0.332702	-0.698685	0.136694	-0.458264	0.012493	0.272086	-0.397019	-0.311066	-0.464938	-1.104692	0.464840	0.240162	0.150156	-0.078835	
-0.536745	0.339416	0.202608	-0.276196	0.149969	-0.427194	0.183879	-0.049032	-1.008213	-0.053516	-0.049033	-0.063986	0.223613	-0.400561	-0.693155	-0.604667	0.225466	-0.641535	0.351885	-0.210570	
-0.652017	0.431737	-0.812634	-0.466287	0.245157	0.132943	0.443188	-0.186861	-1.127012	-0.425165	-0.177946	0.433207	0.252637	0.297805	-0.517669	-0.623710	-0.403879	0.376310	-0.464612	-0.313480	
-1.023470	-0.301612	0.126626	0.208255	-0.210252	-0.979725	0.489534	-0.530383	0.252449	0.246231	0.797005	-0.720997	0.043685	-0.994638	-0.576612	0.100561	-0.022016	0.443087	-0.429682	-0.375659	
0.004997	0.883510	-0.183140	0.010072	-0.175981	0.074610	0.603417	0.375051	-0.275798	-0.405787	0.637547	-0.287958	-1.657885	0.467414	0.636334	0.030132	-0.342316	-0.278708	-0.156062	0.221442	
-0.918296	0.276698	-0.868707	-0.905102	-0.118769	-0.743019	-0.990084	-0.329417	-0.438740	-1.065738	-0.085985	-0.749735	-0.124580	0.010018	0.435378	0.303257	0.345148	-0.016253	0.413102	0.554611	
-0.349963	0.521900	-0.974564	-0.609977	-1.410645	-0.269260	-0.717009	-0.289244	-0.216366	-0.257111	0.114282	-0.145273	0.246524	-0.705480	0.332511	0.711378	0.362048	0.470323	-0.229797	-0.268419	
-0.226647	-0.219200	-1.173632	-0.546707	-0.463396	-0.240908	-0.630375	-0.350494	-0.283345	-0.059924	-0.777632	-0.295110	-1.356829	-0.083469	-0.284461	0.290222	-0.464220	-0.296841	-0.484509	-0.503179	
0.515248	0.143628	-0.133552	1.003377	0.658390	-0.107314	0.312791	0.006345	-0.572535	0.018640	1.065525	0.209099	0.556793	0.015848	-0.058168	0.170340	0.203439	0.477260	0.494061	-0.065069	
-0.715676	-0.806546	-0.006064	0.816108	-0.107368	-0.338872	-0.087215	0.032609	0.560960	0.047254	-0.180670	-0.257631	-0.461392	0.021383	-0.031031	-0.705502	0.034047	-0.838871	-0.304774	-0.493989	
-0.380099	-1.174327	-0.391123	-0.089807	-0.542310	-0.472046	-0.162709	-0.291907	-0.048567	-0.303924	-0.939147	-1.108393	-0.147859	-0.580120	-0.391480	-0.058407	-0.120869	-0.677970	0.017924	-0.608727	
1.007925	-0.280000	-0.417904	0.088953	-0.686782	1.118101	0.464888	0.108558	-0.619553	-0.484488	-0.534057	0.906231	0.669181	0.017473	0.242902	-0.175798	0.246450	0.552662	0.770683	1.343704	
0.155354	-0.498146	-0.024837	-0.666245	0.650402	0.073239	0.062990	-0.461461	0.242209	-0.090616	0.720728	0.067878	-2.886372	0.169693	0.171232	-0.212237	-0.264620	-0.355916	0.265364	-0.040992	
