0.004244	-0.108200	-0.039491	-0.281202	0.026066	0.165292	-0.159498	-0.523331	-1.020611	0.478135	0.146451	-0.049898	0.035730	-0.119293	-0.227507	-0.050207	-0.438833	-1.251806	-0.770792	-0.078902	
-0.596414	-0.757186	0.231290	0.755025	-0.868990	0.662997	1.167265	-0.267056	-0.757049	0.843969	0.958568	0.610144	-0.391865	0.341340	0.026280	0.252327	-0.520265	-0.894262	-0.670073	0.103747	
-0.020386	0.357273	0.018028	-0.394544	-0.384509	0.211718	-0.335313	0.003139	-0.272447	-0.050207	0.287823	-0.690464	0.577328	0.195480	-0.254779	-0.118201	-0.091635	-1.465392	0.725972	-0.747322	
-0.877394	0.236461	0.799602	0.944001	-0.402577	0.429811	0.206748	-0.198769	0.213040	0.766186	0.106162	-0.025938	0.269186	-0.837704	0.362135	0.500405	-1.108496	0.595302	0.171186	-0.564174	
-0.122470	0.107891	-0.063579	-0.224475	0.460312	-0.385427	-0.230193	-0.940220	-0.259143	0.066398	-0.017089	-0.254759	-0.808494	-0.689489	-0.006419	0.281621	-0.032089	-0.171862	-0.038809	-0.382122	
0.738909	0.008244	0.206597	1.013100	0.785564	-0.130180	1.318064	0.499453	-0.144001	0.257957	-0.113735	0.295676	-0.053539	-0.538022	0.657033	0.304044	0.667469	-0.032720	0.342853	0.139067	
-0.269714	-0.262396	-0.216442	-0.969193	-0.069995	-0.725275	-0.960064	0.367806	0.100325	-0.253772	-0.767147	-0.643264	-0.587228	-0.830949	-0.706512	0.232948	0.311550	-0.156472	-0.455311	0.001572	
0.669092	-1.243419	0.107561	-0.058063	0.147174	-0.125173	-0.234991	-0.995626	-0.957637	-0.012822	-0.438835	-0.748122	0.299622	0.575418	0.580546	-0.068447	0.517091	0.111130	0.153544	0.606623	
-1.070658	-0.095175	-0.268466	0.219621	0.027234	-0.228275	-0.819826	-0.078801	0.196314	-0.823275	-0.843301	-1.006959	-0.165709	-0.317410	0.020432	-0.758938	-0.033003	-0.246197	0.984621	-0.509902	
-0.011266	-0.331792	-0.005360	0.552259	-0.459351	-0.517524	-0.786505	-1.752594	0.350542	-1.050663	-0.050839	-0.113514	0.274948	-0.307798	0.671914	-0.624797	-0.322427	0.118975	0.245895	-0.366824	
0.266762	-0.464222	0.886287	-0.254983	0.431293	1.212395	-1.269340	0.506296	-1.259854	-0.031704	0.004599	0.811949	0.788315	-0.204826	0.595349	0.601485	0.307590	-0.233292	0.711061	-0.232115	
0.004715	-0.107408	-0.623734	-0.484120	0.086868	0.200181	-0.152896	-0.069552	0.090580	-1.441995	-0.316365	0.553864	-0.341886	-0.037050	0.369446	0.273399	-0.723176	-0.997564	-0.067625	0.570269	
0.155167	-0.284900	-0.242527	0.728372	-0.233670	-0.768767	-0.522359	0.591639	0.520662	-0.772032	-0.577547	-0.358747	0.705752	-0.965628	0.705325	0.696741	-1.228209	-0.389234	0.467885	-0.325756	
-0.038787	-0.307469	-0.899762	0.527942	-0.238892	-0.461465	0.506299	1.617040	0.206014	-0.102779	-0.470757	-0.786860	0.390466	0.886749	0.543559	-0.309656	1.021192	1.169355	0.846582	1.128517	
-0.921700	0.470222	-0.201850	-0.403360	0.250065	0.338871	-1.035039	0.194435	0.048544	-1.096311	-0.848333	-0.781915	-0.299336	-0.386053	-0.137900	-0.787547	-0.280581	-0.065438	-0.276861	0.296205	
0.000568	-0.406067	0.212047	-0.397790	0.461848	-0.247219	0.100625	0.389903	-0.735515	0.136548	0.119251	-0.146954	-0.137159	-0.086045	-1.656358	-0.663825	-1.123048	-0.113211	-0.534419	0.359675	
-0.592173	0.354179	-0.886399	0.438675	0.011641	0.151732	0.277559	0.060320	0.154308	-0.519193	0.957200	0.758406	0.546066	-0.434330	-0.378390	0.399317	-0.453143	-0.764456	0.642407	-0.591611	
-0.022217	-0.144587	-0.670287	-0.216748	0.163255	-0.035061	-0.405665	0.125249	-0.035891	1.051447	0.475781	0.736750	0.012961	-0.058835	-0.235337	0.233113	1.046659	-0.064364	-0.568630	0.491095	
-0.419302	-0.879842	0.184633	-0.684358	-1.391833	-0.547412	0.452008	-0.816053	-0.320087	0.271788	-0.148304	-0.438051	0.207380	0.042320	-0.129512	-0.922112	-0.756389	-0.051158	-0.085450	-0.540717	
0.845631	-0.332690	0.141693	-0.681236	-0.163269	-0.401748	-0.023307	0.245392	-0.288585	0.391653	0.883375	0.184699	0.764579	0.171156	-0.418442	0.414347	-0.784931	-0.060928	0.090596	0.060503	
