-0.981191	-0.067228	0.578696	-1.363409	-0.611880	-0.376226	0.056931	-0.415955	-0.001883	0.397152	
0.000633	-0.000051	0.000540	0.000782	-0.000264	0.000084	-0.000109	0.000213	0.000668	0.000048	
-0.492540	-0.773742	0.147963	1.183936	-1.595260	-1.091023	0.037896	0.853578	0.172563	1.795123	
0.903154	-0.204766	0.178126	0.147587	-1.026080	0.459649	0.017205	-0.244150	-0.528484	1.690044	
-1.182287	-0.028891	-0.459444	0.360847	0.893102	0.065348	-0.009569	0.123422	-0.004059	0.181495	
-0.233037	-0.065131	-0.166389	-0.944061	1.303457	-0.388976	0.689066	-0.811440	-0.041760	0.646784	
-1.288004	-0.056814	0.455342	0.528639	0.089777	-0.921393	0.533237	0.470325	1.319982	-0.153607	
-0.007150	0.719961	0.638078	-1.207278	0.731696	0.326790	-0.224267	0.507996	0.419834	0.843760	
0.781975	-0.534775	0.854024	0.301726	0.023595	-0.282412	-0.180687	0.238964	-0.039783	-0.442000	
0.158361	0.671578	0.159756	0.049780	-0.258001	0.647888	0.011988	1.003681	0.002090	-0.999113	
