-0.866026	-0.866026	-0.866026	
-2.043724	-2.043724	-2.043724	
-1.007372	-1.007372	-1.007372	
0.869410	0.869410	0.869410	
-1.122697	-1.122697	-1.122697	
0.000203	0.000203	0.000203	
0.357625	0.357625	0.357625	
0.545242	0.545242	0.545242	
-0.498561	-0.498561	-0.498561	
0.526821	0.526820	0.526821	
