0.012454	-0.163710	0.053363	-0.195013	-0.965764	-0.266340	0.340192	0.218640	0.000000	0.656511	
-0.234340	0.036050	0.031765	0.368546	-0.183860	0.653023	-1.308813	-1.603840	-0.000000	-0.030794	
0.063849	-0.195885	0.116263	-0.251083	-0.928752	0.216327	0.699624	-0.490210	0.000000	-0.461710	
0.555144	-0.519429	0.770229	-0.963184	0.797313	-0.137002	-0.501527	0.385414	0.000000	-0.821841	
-0.163126	-0.228605	-0.401395	-1.155634	-0.183908	0.268604	0.705360	-0.543174	0.000000	0.155451	
-0.206979	0.659452	0.264039	-0.495782	0.508387	-1.072768	-0.169886	0.113880	-0.000000	0.342555	
-0.069381	0.099366	-0.088344	-0.090583	0.595703	-0.046987	-0.158577	0.397731	0.000000	-0.103956	
-0.550628	0.034602	0.313753	-0.016040	0.306836	0.018858	0.447747	-0.688700	0.000000	1.014674	
-0.807774	0.753055	0.341241	-0.365466	-0.134057	0.465420	0.315114	-0.135984	0.000000	-1.016010	
-0.152240	-0.575107	0.322069	0.017830	-0.310914	-0.008012	0.001974	-0.386262	0.000000	0.508966	
