0.653069	-0.000431	0.238958	0.829639	-0.098179	-1.230881	-0.570283	0.400758	-0.116149	0.000218	
0.408816	0.000208	0.989829	-1.401174	-0.339180	-0.250512	-0.508117	-1.058258	-0.403926	0.000399	
-1.333159	-0.007569	0.737197	-0.404776	1.175917	-1.072178	-0.023411	1.176223	1.400887	0.001403	
-0.806820	0.000753	-2.047524	-0.640427	0.848772	-0.268650	0.405369	0.594563	1.010538	0.001412	
1.534946	-0.001630	-0.684976	0.943248	0.142005	-0.905720	0.522011	0.092488	0.169668	0.000317	
0.011638	-0.000015	1.942459	0.002680	-0.409878	0.010875	1.214573	1.066633	-0.478098	-0.000007	
0.215521	0.001615	0.074336	-0.072391	-0.351721	-1.128745	-0.377790	-0.473059	-0.419218	0.001584	
0.016880	-0.000000	0.025576	0.020718	-0.010447	-0.017425	0.003864	-0.036444	-0.009555	-0.000000	
-0.083140	-0.001987	-0.972858	-0.700999	0.397929	0.787184	1.271920	-0.521587	0.473297	0.001419	
0.020743	0.000089	0.009002	-0.002325	0.010722	0.005867	0.013534	-0.020988	0.011166	0.000024	
