0.163643	-0.005845	-0.571450	1.287888	-0.358215	-0.005779	1.240748	2.473931	0.065091	-0.016567	
1.473082	-0.002731	0.966588	-0.121622	1.028436	-0.002272	-0.949289	0.304259	-1.734047	-0.031518	
0.020158	-0.001770	-1.651073	1.571977	0.611124	0.000275	-3.715707	0.113663	0.091723	-0.011393	
0.001847	-0.000170	0.011033	-1.888361	-0.386137	-0.000059	1.152105	0.087982	0.412056	-0.031033	
-0.014242	-0.000000	0.020263	-0.054598	-0.016921	-0.000000	-0.000700	0.012055	0.017567	0.000385	
0.011848	0.000823	1.980068	-0.688593	2.572670	0.000669	-0.395423	-3.435627	0.036372	-0.016133	
-0.683562	-0.004947	-0.916908	-0.615103	-1.304789	-0.005597	1.590199	0.439606	0.071845	-0.015780	
0.004642	-0.002602	1.409622	-1.395292	0.609203	-0.002882	-1.829339	-0.376404	-0.423265	-0.013427	
0.000002	0.000000	0.000010	-0.000011	-0.000002	0.000000	0.000018	0.000007	0.000026	0.000002	
-1.427158	-0.000794	-0.703406	0.172780	0.975374	-0.002144	1.972789	0.461867	-0.997864	-0.017975	
