-5.0000000000000000 3.8571429999999989 2.6293689396530024  10.3333302721284568
-4.9966274772530079 3.8571430000000255 2.6293689396529891  10.3333302721285492
-4.9902343750000000 3.8571430000000291 2.6293689396529829  10.3333302721285776
-4.9838412727469921 3.8571430000000397 2.6293689396529749  10.3333302721286362
-4.9804687500000000 3.8571430000000522 2.6293689396529705  10.3333302721286842
-4.9804687500000000 3.8571430000000517 2.6293689396529691  10.3333302721286877
-4.9770962272530079 3.8571430000000397 2.6293689396529767  10.3333302721286522
-4.9707031250000000 3.8571430000000255 2.6293689396529798  10.3333302721286220
-4.9643100227469921 3.8571430000000504 2.6293689396529647  10.3333302721287179
-4.9609375000000000 3.8571430000000504 2.6293689396529660  10.3333302721287144
-4.9609375000000000 3.8571430000000468 2.6293689396529669  10.3333302721287090
-4.9575649772530079 3.8571430000000682 2.6293689396529576  10.3333302721287748
-4.9511718750000000 3.8571430000000397 2.6293689396529718  10.3333302721286913
-4.9447787727469921 3.8571430000000362 2.6293689396529687  10.3333302721287232
-4.9414062500000000 3.8571430000000682 2.6293689396529523  10.3333302721288476
-4.9414062500000000 3.8571430000000682 2.6293689396529523  10.3333302721288547
-4.9380337272530079 3.8571430000000468 2.6293689396529629  10.3333302721287765
-4.9316406250000000 3.8571429999999900 2.6293689396529873  10.3333302721286273
-4.9252475227469921 3.8571429999999474 2.6293689396530064  10.3333302721285119
-4.9218750000000000 3.8571429999999118 2.6293689396530251  10.3333302721283911
-4.9218750000000000 3.8571429999999083 2.6293689396530264  10.3333302721283857
-4.9185024772530079 3.8571429999999474 2.6293689396530073  10.3333302721285047
-4.9121093750000000 3.8571429999999332 2.6293689396530131  10.3333302721284692
-4.9057162727469921 3.8571429999998905 2.6293689396530362  10.3333302721283076
-4.9023437500000000 3.8571429999998657 2.6293689396530509  10.3333302721282045
-4.9023437500000000 3.8571429999998621 2.6293689396530526  10.3333302721282010
-4.8989712272530079 3.8571429999998834 2.6293689396530429  10.3333302721282578
-4.8925781250000000 3.8571429999998834 2.6293689396530415  10.3333302721282596
-4.8861850227469921 3.8571429999998834 2.6293689396530406  10.3333302721282667
-4.8828125000000000 3.8571429999999030 2.6293689396530331  10.3333302721283253
-4.8828125000000000 3.8571429999999047 2.6293689396530318  10.3333302721283307
-4.8794399772530079 3.8571429999998870 2.6293689396530393  10.3333302721282863
-4.8730468750000000 3.8571429999998657 2.6293689396530482  10.3333302721282330
-4.8666537727469921 3.8571429999998834 2.6293689396530406  10.3333302721282756
-4.8632812500000000 3.8571429999998692 2.6293689396530495  10.3333302721282152
-4.8632812500000000 3.8571429999998657 2.6293689396530513  10.3333302721282081
-4.8599087272530079 3.8571429999998799 2.6293689396530451  10.3333302721282436
-4.8535156250000000 3.8571429999998799 2.6293689396530424  10.3333302721282596
-4.8471225227469921 3.8571429999998834 2.6293689396530397  10.3333302721282774
-4.8437500000000000 3.8571429999998692 2.6293689396530486  10.3333302721282170
-4.8437500000000000 3.8571429999998657 2.6293689396530495  10.3333302721282152
-4.8403774772530079 3.8571429999998728 2.6293689396530482  10.3333302721282241
-4.8339843750000000 3.8571429999998941 2.6293689396530362  10.3333302721282934
-4.8275912727469921 3.8571429999999687 2.6293689396529976  10.3333302721285492
-4.8242187500000000 3.8571429999999864 2.6293689396529891  10.3333302721286131
-4.8242187500000000 3.8571429999999829 2.6293689396529913  10.3333302721285989
-4.8208462272530079 3.8571430000000042 2.6293689396529807  10.3333302721286717
-4.8144531250000000 3.8571429999999935 2.6293689396529869  10.3333302721286149
-4.8080600227469921 3.8571429999999971 2.6293689396529825  10.3333302721286486
-4.8046875000000000 3.8571430000000007 2.6293689396529811  10.3333302721286735
-4.8046875000000000 3.8571429999999971 2.6293689396529825  10.3333302721286611
-4.8013149772530079 3.8571430000000255 2.6293689396529687  10.3333302721287570
-4.7949218750000000 3.8571430000000220 2.6293689396529669  10.3333302721287605
-4.7885287727469921 3.8571430000000113 2.6293689396529691  10.3333302721287410
-4.7851562500000000 3.8571430000000189 2.6293689396529660  10.3333302721287694
-4.7851562500000000 3.8571430000000162 2.6293689396529674  10.3333302721287694
-4.7817837272530079 3.8571430000000397 2.6293689396529563  10.3333302721288334
-4.7753906250000000 3.8571429999999274 2.6293689396530127  10.3333302721284213
-4.7689975227469921 3.8571429999997728 2.6293689396530895  10.3333302721278670
-4.7656250000000000 3.8571429999997910 2.6293689396530753  10.3333302721279807
-4.7656250000000000 3.8571429999997910 2.6293689396530744  10.3333302721279878
-4.7622524772530079 3.8571429999998563 2.6293689396530415  10.3333302721282312
-4.7558593750000000 3.8571430000000055 2.6293689396529678  10.3333302721287534
-4.7494662727469921 3.8571429999999851 2.6293689396529829  10.3333302721286397
-4.7460937500000000 3.8571429999999034 2.6293689396530255  10.3333302721283289
-4.7460937500000000 3.8571429999998963 2.6293689396530282  10.3333302721283076
-4.7427212272530079 3.8571429999998297 2.6293689396530628  10.3333302721280571
-4.7363281250000000 3.8571429999996987 2.6293689396531188  10.3333302721276254
-4.7299350227469921 3.8571429999999616 2.6293689396529953  10.3333302721285989
-4.7265625000000000 3.8571430000000553 2.6293689396529611  10.3333302721288511
-4.7265625000000000 3.8571430000000504 2.6293689396529660  10.3333302721288227
-4.7231899772530079 3.8571430000000611 2.6293689396529532  10.3333302721288938
-4.7167968750000000 3.8571429999997666 2.6293689396530842  10.3333302721279345
