2.1577229499816895e+00,-3.1597617268562317e-01,-8.1094630062580109e-02,-1.3192147016525269e-01,-4.6082192659378052e-01,-2.5939981937408447e+00,8.7024398148059845e-02,1.1148919165134430e-01,-5.9584003686904907e-01,1.5506023168563843e+00,-5.9936493635177612e-01,-3.9681483060121536e-02,-8.5103400051593781e-02,-3.0845887959003448e-03,1.6903036832809448e+00,-5.6754696369171143e-01,-1.2500458955764771e+00,-1.2064477205276489e+00,2.3123279213905334e-01,6.4488804340362549e-01
1.1992490291595459e+00,1.7164742946624756e+00,4.1264262795448303e-01,-5.4105192422866821e-01,1.7168785333633423e+00,6.0914808511734009e-01,-5.6036569178104401e-02,1.1777442693710327e+00,3.4598320722579956e-01,-1.5454571694135666e-02,9.4542402029037476e-01,-4.8084178566932678e-01,-9.3336409330368042e-01,-1.0133118629455566e+00,-1.4129517078399658e+00,4.2079001665115356e-01,1.6534022092819214e+00,8.3006006479263306e-01,7.3451322317123413e-01,8.7113022804260254e-01
-4.0148958563804626e-01,-9.2071950435638428e-01,-1.1905431747436523e+00,-2.7515295147895813e-01,-2.2968600690364838e-01,8.0102294683456421e-01,-1.5271675586700439e+00,1.0851480960845947e+00,8.2190014421939850e-02,-5.1747357845306396e-01,-6.9688123464584351e-01,2.2121089696884155e-01,3.1894721984863281e+00,-1.2383710592985153e-01,-2.9264646768569946e-01,9.7182416915893555e-01,-9.0822899341583252e-01,1.5358207225799561e+00,1.1275947093963623e+00,-1.1917917728424072e+00
8.2157135009765625e-01,-4.9725216627120972e-01,-1.2259943485260010e+00,-6.3774603605270386e-01,-9.8093748092651367e-01,-6.0819214582443237e-01,3.5898846387863159e-01,-3.7520691752433777e-01,-1.2260408401489258e+00,3.1056529283523560e-01,-5.0464081764221191e-01,8.4248971939086914e-01,-4.0341082215309143e-01,1.0798756033182144e-01,-2.2291831970214844e+00,7.6461422443389893e-01,2.1943221986293793e-01,-6.1586964130401611e-01,-5.4562711715698242e-01,2.0687524229288101e-02
-5.1722419261932373e-01,-6.4044430851936340e-02,-1.0805740021169186e-02,-3.6774855107069016e-02,-9.6726787090301514e-01,9.5180255174636841e-01,3.6412912607192993e-01,-6.2736697494983673e-02,-3.8167434930801392e-01,4.9898305535316467e-01,1.6020786762237549e-01,3.4774771332740784e-01,3.6115947365760803e-01,-4.5380459050647914e-04,6.2976044416427612e-01,6.9081294536590576e-01,2.7017512917518616e-01,-2.0193507671356201e+00,3.6530521512031555e-01,-3.3304898533970118e-03
1.0204687118530273e+00,-1.7139567136764526e+00,4.8195853829383850e-01,-1.7433632910251617e-01,-1.2036768198013306e+00,-9.3532785773277283e-02,3.7061926722526550e-01,2.6911556720733643e-01,3.7274599075317383e-02,-7.4081659317016602e-01,2.1279847621917725e-01,-6.6796165704727173e-01,2.0906336307525635e+00,5.1725471019744873e-01,4.2175137996673584e-01,1.3313579559326172e-01,-2.0491833984851837e-01,-1.0347597599029541e+00,5.4303652048110962e-01,-5.3875654935836792e-01
3.3649972081184387e-01,1.6799608711153269e-03,7.9793222248554230e-03,-8.4730358794331551e-03,-1.1891955137252808e+00,-3.5115554928779602e-01,2.2141383960843086e-03,-5.9979666024446487e-02,7.0584440231323242e-01,-2.0215250551700592e-01,-3.5884326696395874e-01,-2.6798296719789505e-02,-7.1152023971080780e-02,-1.0956715414067730e-04,-9.7394293546676636e-01,4.1338416934013367e-01,-2.3744785785675049e-01,5.0357145071029663e-01,-1.0749594122171402e-01,7.1591384767089039e-05
-1.3921679258346558e+00,6.8500312045216560e-04,-5.4436571896076202e-02,2.6040181983262300e-03,8.2995271682739258e-01,-8.2573525607585907e-02,5.9149758890271187e-03,-3.3280206844210625e-03,3.9042970538139343e-01,-1.4140279591083527e-01,2.1848659515380859e+00,-9.6930563449859619e-03,-5.9937477111816406e-01,-1.2699542276095599e-04,-1.6038701534271240e+00,-2.8601819649338722e-02,3.1326702237129211e-01,-1.1629981994628906e+00,7.7290707826614380e-01,8.7296415586024523e-05
1.5789368152618408e+00,2.8907284140586853e-01,3.9664509892463684e-01,-1.2442609667778015e-01,1.6902502626180649e-02,-6.4712649583816528e-01,1.5354968309402466e+00,-2.6943823695182800e-01,3.4626603126525879e-01,5.6290900707244873e-01,2.4904727935791016e+00,-1.1361032724380493e-01,-1.9740567207336426e+00,-3.9980092644691467e-01,-1.6480419635772705e+00,-1.1083228588104248e+00,2.0502126216888428e+00,-2.7295464277267456e-01,7.0669233798980713e-01,2.4265859276056290e-02
-1.3457121849060059e+00,-4.6037328243255615e-01,9.9530148506164551e-01,-1.5672321617603302e-01,8.8008373975753784e-01,5.0726467370986938e-01,6.6547933965921402e-04,2.3487991094589233e-01,9.6479274332523346e-02,1.3852101564407349e+00,2.6788565516471863e-01,7.4899762868881226e-02,-5.8240383863449097e-01,-1.6664372682571411e+00,1.8161598443984985e+00,8.9157545566558838e-01,-1.5606497228145599e-01,-8.7603425979614258e-01,1.5594346448779106e-02,-4.0333423018455505e-01
