-3.9030888676643372e-01,-1.0942821949720383e-01,5.5062538385391235e-01,3.1210702657699585e-01,5.2192008495330811e-01,4.6357840299606323e-02,1.2161743640899658e+00,2.6115199923515320e-01,1.1461969614028931e+00,1.0847452878952026e+00,-5.5471348762512207e-01,1.9932285547256470e+00,-1.4660096168518066e+00,4.5488369464874268e-01,1.0846010446548462e+00,-2.0202636718750000e+00,-1.2433061748743057e-01,6.3262069225311279e-01,1.3701980113983154e+00,-1.0574631690979004e+00
9.8487484455108643e-01,7.3441448621451855e-03,-4.7290453314781189e-01,8.2606565952301025e-01,-1.2723284959793091e-01,-6.5609854459762573e-01,-3.4821459650993347e-01,5.9275388717651367e-01,-1.2422044575214386e-01,-2.9476928710937500e-01,6.3606196641921997e-01,1.2370761632919312e+00,-9.0720558166503906e-01,4.0893843770027161e-01,1.2594139575958252e+00,-5.2388727664947510e-01,-2.1396527066826820e-02,-4.4749084115028381e-01,1.6373208761215210e+00,1.5498546361923218e+00
-1.1043820381164551e+00,-1.0537428408861160e-01,4.5391086488962173e-02,-1.1624773740768433e+00,7.3774114251136780e-02,1.7242957651615143e-01,-1.4840120077133179e+00,1.0903545618057251e+00,5.1582241058349609e-01,1.3108518719673157e-01,2.8798568248748779e-01,7.3006469011306763e-01,4.7616183757781982e-01,8.9594483375549316e-01,-9.2441159486770630e-01,1.2475776672363281e+00,-4.8051482439041138e-01,-1.5559505224227905e+00,-1.1034585237503052e+00,7.3996216058731079e-01
-9.5207244157791138e-01,3.4939539432525635e-01,1.8198667764663696e+00,-1.1059585809707642e+00,7.0168286561965942e-01,-6.6245418787002563e-01,-7.8052562475204468e-01,-1.1201606988906860e+00,-4.9237851053476334e-02,4.2459002137184143e-01,6.6266095638275146e-01,8.4032130241394043e-01,4.6771511435508728e-01,-1.0914196968078613e+00,-1.9855718314647675e-01,8.7196296453475952e-01,-9.0538583695888519e-02,1.9057456254959106e+00,-1.7778931558132172e-01,-4.7700202465057373e-01
-6.5007567405700684e-01,-6.5845251083374023e-02,-4.2118653655052185e-01,-1.0647647380828857e+00,-8.3885157108306885e-01,2.5085773468017578e+00,1.8613967895507812e+00,-3.8745561242103577e-01,7.9056578874588013e-01,2.8258491307497025e-02,4.8265039920806885e-01,6.0529744625091553e-01,1.2180380821228027e+00,-5.5629271268844604e-01,1.0182083845138550e+00,3.1563824415206909e-01,1.2270451784133911e+00,-2.9816654324531555e-01,-7.6722002029418945e-01,3.2833151053637266e-03
9.0899896621704102e-01,3.0670732259750366e-01,-2.2301876544952393e-01,-8.6620694398880005e-01,-2.1713791787624359e-01,3.9070883393287659e-01,6.1427056789398193e-01,6.5495312213897705e-01,-8.3624970912933350e-01,1.1579647064208984e+00,3.2461181282997131e-01,-1.1231750249862671e+00,1.3365771770477295e+00,-2.3778274059295654e+00,1.2814513444900513e+00,1.4533369541168213e+00,-1.5512110665440559e-02,1.0241639614105225e+00,-6.3862788677215576e-01,-5.1874130964279175e-01
3.9708304405212402e-01,-5.0644678995013237e-03,-6.7087717354297638e-02,1.5484414100646973e+00,-1.4655568599700928e+00,-8.0261594057083130e-01,5.9716296195983887e-01,1.9503946304321289e+00,6.0560202598571777e-01,2.6197800040245056e-01,1.1568273305892944e+00,9.1188472509384155e-01,-5.3148365020751953e-01,-6.6407585144042969e-01,-1.0153250694274902e+00,-5.8954663574695587e-02,1.9301122054457664e-02,7.1503871679306030e-01,7.3278760910034180e-01,2.1316914558410645e+00
-5.5511195212602615e-02,-9.5024204254150391e-01,4.3983137607574463e-01,4.8694368451833725e-03,1.4848517179489136e+00,-4.6426156163215637e-01,3.4380912780761719e-01,-1.1305096149444580e+00,3.6895951628684998e-01,-1.7885593175888062e+00,-1.8086160421371460e+00,-2.2860942780971527e-01,-1.9868317246437073e-01,7.0420432090759277e-01,1.6208121776580811e+00,-1.0026575326919556e+00,-1.0079894065856934e+00,6.4018923044204712e-01,3.4742781519889832e-01,-2.4496793746948242e-01
1.4440622329711914e+00,4.9128419160842896e-01,-1.0244601964950562e+00,1.2745877504348755e+00,-2.4621224403381348e-01,-3.2243117690086365e-01,-2.8225323557853699e-01,5.4474073648452759e-01,-1.4230854511260986e+00,-1.2218949943780899e-01,-1.0712324380874634e+00,-7.7292752265930176e-01,-5.4765295982360840e-01,1.9714297726750374e-02,7.2629821300506592e-01,7.4414491653442383e-01,-2.4213284254074097e-01,-7.4159145355224609e-01,-9.4701236486434937e-01,9.6309411525726318e-01
5.7507312297821045e-01,3.6534194368869066e-03,2.0676348358392715e-02,-1.5509138107299805e+00,-3.3670943975448608e-01,-3.7559890747070312e-01,3.1331628561019897e-01,-2.1905818581581116e-01,2.5097480416297913e-01,-9.7656142711639404e-01,-8.0984753370285034e-01,-4.7317570447921753e-01,-7.4725502729415894e-01,-6.7548289895057678e-02,-7.1032136678695679e-01,6.2410855293273926e-01,-3.3898960798978806e-02,-9.2178493738174438e-02,1.2430229187011719e+00,1.3924593925476074e+00
-2.0768258571624756e+00,1.1571451323106885e-03,4.4881649315357208e-02,-7.2387680411338806e-02,-4.7850766777992249e-01,4.6560686826705933e-01,-3.2714661955833435e-01,-2.3138443008065224e-02,1.2981072068214417e-01,-4.5617181062698364e-01,-2.9540443792939186e-03,5.6766456365585327e-01,6.7659908533096313e-01,-1.0489856451749802e-01,-2.9240950942039490e-01,1.8651310354471207e-02,-1.4698752202093601e-02,-5.0778162479400635e-01,4.2829048633575439e-01,1.0341550111770630e+00
2.9986530542373657e-01,2.7456975658424199e-05,-2.5762926088646054e-04,-1.2328985147178173e-02,2.8527456521987915e-01,2.0074799060821533e+00,-8.3609111607074738e-03,-2.8960439562797546e-01,-1.1756429821252823e-01,-9.2690866440534592e-03,8.0374836921691895e-01,-5.4176008701324463e-01,1.7781056463718414e-01,2.2181957960128784e-02,-3.1333845853805542e-01,1.5923769772052765e-01,-2.3009039068710990e-05,-1.0724359750747681e+00,1.7298520803451538e+00,7.5224530696868896e-01
5.4755735397338867e-01,-8.6537554860115051e-02,-1.0594474077224731e+00,-1.4157341718673706e+00,-9.8669856786727905e-01,2.0624363422393799e-01,2.0867814123630524e-01,8.2809068262577057e-02,1.2976907491683960e+00,7.9758924245834351e-01,1.6048816442489624e+00,3.9344829320907593e-01,-1.0337299108505249e+00,3.8694596290588379e-01,-3.4727811813354492e-02,-5.3544994443655014e-02,3.5975389182567596e-02,1.6810682415962219e-01,-5.9094256162643433e-01,-1.3422256708145142e+00
-3.8146294653415680e-02,-9.8905622959136963e-02,-4.9537199735641479e-01,8.1466749310493469e-02,1.4191399812698364e+00,-4.7612917423248291e-01,-1.9771771132946014e-01,-5.0610464811325073e-01,1.6346805095672607e+00,1.9189390540122986e-01,1.0308946371078491e+00,-9.4409936666488647e-01,-1.6937917470932007e+00,-5.4616689682006836e-01,-1.8466603010892868e-02,1.0864039659500122e+00,-2.0820797979831696e-01,7.4672055244445801e-01,-5.0711333751678467e-01,6.2457656860351562e-01
4.3442085385322571e-01,8.4231702203396708e-05,-4.9865781329572201e-04,8.3123916387557983e-01,1.3953301310539246e-01,5.4263263940811157e-01,-8.0874723196029663e-01,-1.7191691696643829e-01,-7.6301902532577515e-01,-8.8357704877853394e-01,1.3845993578433990e-01,4.9553006887435913e-01,7.9627382755279541e-01,1.4711623080074787e-02,4.8880735039710999e-01,-2.6304993033409119e-01,-3.5784245119430125e-04,-6.8207442760467529e-01,6.7798459529876709e-01,2.2535856068134308e-01
1.0195635557174683e+00,1.9229264557361603e-01,-1.1707144975662231e+00,8.4596765041351318e-01,2.8295642137527466e-01,1.2913148403167725e+00,-9.1311007738113403e-01,1.5227389521896839e-02,-4.8800516128540039e-01,-5.9905397891998291e-01,-1.6155754029750824e-01,-8.1773644685745239e-01,1.5935873985290527e+00,-5.2742708474397659e-02,-9.3586635589599609e-01,-1.5810068845748901e+00,-1.6714100837707520e+00,4.1852992773056030e-01,1.8134411573410034e+00,1.0050704479217529e+00
-8.0619081854820251e-02,2.6508092414587736e-03,-4.9350305926054716e-04,1.1654829978942871e+00,8.4498882293701172e-01,-6.2591707706451416e-01,-3.6646267771720886e-01,1.3908955454826355e-01,-6.1673074960708618e-01,1.2959326505661011e+00,-9.8789459466934204e-01,-8.2288604974746704e-01,-1.9208345562219620e-02,-4.9573969841003418e-01,7.4504470825195312e-01,1.1550072431564331e+00,-7.3918434791266918e-03,-9.2030596733093262e-01,1.1741899251937866e+00,-2.6293468475341797e-01
5.9308201074600220e-01,-1.9666738510131836e+00,5.0998628139495850e-01,-9.5469582080841064e-01,-5.3202116489410400e-01,5.0397253036499023e-01,-1.0788122415542603e+00,-4.6321937441825867e-01,-5.5096411705017090e-01,4.4452509284019470e-01,5.2096050977706909e-01,4.0507972240447998e-02,-5.9689170122146606e-01,6.1589789390563965e-01,-2.1373632550239563e-01,-5.6001441553235054e-03,-6.3110488653182983e-01,2.5345271825790405e-01,-1.4771152734756470e+00,1.8731102943420410e+00
-4.5972448587417603e-01,-4.2591419070959091e-02,-5.4762614890933037e-03,9.2286717891693115e-01,6.3128900527954102e-01,9.7486835718154907e-01,1.5720102787017822e+00,2.2930474579334259e-01,5.3212040662765503e-01,-2.3446793854236603e-01,-3.7768602371215820e-02,2.0862657576799393e-02,4.4205462932586670e-01,2.8085467219352722e-01,-5.5193543434143066e-01,-1.3765084743499756e+00,2.3619461804628372e-02,3.4488916397094727e-01,5.6659913063049316e-01,9.0774744749069214e-02
6.8812704086303711e-01,-2.7112731913803145e-05,-3.8120744284242392e-04,-4.6326532028615475e-03,-4.7721821814775467e-02,1.5631675720214844e+00,2.8672373294830322e-01,-4.6511374413967133e-02,-3.0582269653677940e-02,-1.8184769432991743e-03,1.1642844676971436e+00,4.4556626677513123e-01,-3.6690917611122131e-01,3.5229972004890442e-01,6.9635815918445587e-02,6.0455143451690674e-02,4.6187728003133088e-05,4.4975180178880692e-02,-7.2124201059341431e-01,-2.5181528925895691e-01
